	id_tweet	text	no	none	si
830	1046657039584432128	Una investigación de la Universidad de Reading (Reino Unido) afirma que las ondas de choque producidas por las enormes bombas eran lo suficientemente grandes como para debilitar la atmósfera superior electrificada y la ionosfera. https://t.co/hAUUpUVA1W https://t.co/hpHybTc3jR	3	0	0
831	1052680808060862464	Análisis de Ruido, Iluminación, de Puestos de Trabajo, de Temperatura, de Humedad, Material Particulado + PVE, 3165654510 - (1)8147495 - sgsst@innovasas.co https://t.co/bviPsdSv5q https://t.co/W7qJ0nj8Bm	3	0	0
832	1060886230492160000	¡Buenos días, gente linda!De ninguna manera y por ninguna razón una manifestación justa y legal debe usarse para camuflar acciones violentas contra ninguna persona ni contra ninguna entidad pública o privada. NO SE VALE, como tampoco se vale la ESTIGMATIZACIÓN. ¡Adelante!	3	0	0
833	1054074704783241216	Lluvias causan emergencias en vías de tres municipios de Cundinamarca https://t.co/RIWxwjxmOX https://t.co/POm9nRMzOP https://t.co/GPaFlrBzYE	3	0	0
834	1066080017472475136	Preocupante el impulso a la #deforestación.., Dónde queda la mitigación del #CambioClimático y la protección de #Ecosistemas frágiles? @ricardolozanop #agroecología #agua #Colombia @FranciaMarquezM https://t.co/BJavSo5OAa	3	0	0
836	1050896553064448001	@MONYRODRIGUEZOF Lo que no se lucha no da resultado no es el 100% pero si un 80% ... o le gustó mucho las marchas que encontró positivo	3	0	0
837	1063165596152541184	"""""""""""""""No vamos a bloquear Transmilenio""""""""... https://t.co/x5RvAB2GRp"""""""	3	0	0
839	1055904854026141698	Apártate de Carrera 97 hoy #traficobogota. El tráfico es 27m más lento de lo normal https://t.co/FMMVlWrVKt https://t.co/FBidUCEXGs	3	0	0
840	1050125467603353603	@jcontrerasa @rcnradio @NoticiasRCN No creo que eso lo hagan estudiantes; deben ser esos vándalos que siempre se cuelan en las manifestaciones. Situación lamentable!	3	0	0
841	1070507619838648320	Alrededor de 2 mil licencias de conducción resultarían falsas en Malambo, Atlánticohttps://t.co/VI3oW6kqtt	3	0	0
842	1054839960421969920	Análisis de Ruido, Iluminación, de Puestos de Trabajo, de Temperatura, de Humedad, Material Particulado + PVE, 3165654510 - (1)8147495 - sgsst@innovasas.co https://t.co/Jic2d8FDtd https://t.co/LwMrYnSWNJ	3	0	0
843	1059146568920678406	@colombiascopio Ni transmilenio eléctrico ni mas transmilenio acpm. Lo que los que Bogotá tiene que tener es metro subterráneo, sobre vías ya no cabe nada y aéreo es ridículo. O caminen por debajo del conector de la NQS con calle 6 después de las 10 pm así serán las estaciones del metro aereo	3	0	0
844	1058810518356533249	Mi perrita se mete debajo de mis piernas porque se asusta con la lluvia, se queda dormidita y créanme, no existe nada más lindo que ver eso.	3	0	0
845	1066095731071688705	"""""""Ni sabía que ahora se llamaba la estación """"""""Movistar Arena"""""""" https://t.co/HxV4vPNEcH"""""""	3	0	0
847	1063046676368244737	Bienvenidas las marchas sin violencia. #paroestudiantil	3	0	0
849	1053180944503443456	MateusJuliana Andrea_Sachi Buenas noches Juliana. Lamentamos los inconvenientes, hemos enviado tu reporte al Centro de Control para que envíen buses vacíos. Gracias, estamos pendientes. https://t.co/iQTr7QEOyh https://t.co/1qaYe9tqB6	3	0	0
850	1067200089632968704	Y si en vez de intentar salir de este hueco decido sentarme y pensar un rato? Será que me sorprendo?	3	0	0
851	1053083727629336577	Vuelve  america a su estilo toque, choque, falta,toque ,choque, falta.	3	0	0
853	1055195411592425472	Normalicen comprar pasajes dentro del SITP.	3	0	0
854	1060977477886054400	Vayámonos preparando para la otra semana, pues  los futuros profesionales que tomarán el rumbo de este país anuncian nuevas pacíficas manifestaciones la semana entrante.	3	0	0
856	1048776574126837760	"""""""(3/5) De nuevo, escenas de jóvenes llorosos, con sus carteles por el suelo, abrazados en búsqueda de consuelo. Se ve que producir una generación """"""""blandita,"""""""" que vive ofendida, hipersensible, al borde del grito y la marcha, es un recurso político potente. #KavanaughConfirmed"""""""	3	0	0
857	1073740485905342464	Tráfico en Calle 129 #traficobogota se retardará 20m más de lo normal hoy https://t.co/moHLMdsqt5 https://t.co/rWwnbxNFsw	3	0	0
858	1079780939776040960	#RecomiendoLeer: La desconexión tecnológica, un pacto entre empleados y empleadores para mejorar el clima organizacional. Autor @MarcaAF https://t.co/q3XfUW9ikJ @questionpro_es	3	0	0
859	1065334703333482496	"""""""@Rodrigo_Lara_ @Bogota @TransMilenio Pero estimado amigo no ve que peñalooser prometió a volvo si subía que los """"""""desenhuesaba"""""""" de los buses que en Europa ya nos le reciben."""""""	3	0	0
860	1078851690923732992	Versiones encontradas sobre incidente que involucra a Piedad Córdoba en Aruba https://t.co/nBHhZvWkDu #LaFMSiempre	3	0	0
861	1047346284124938240	En Transmilenio comer papitas, tocar el tubo y seguir comiendo debería ser considerado un problema de salud pública.	3	0	0
862	1072106479459725315	@TransMilenio algo pasa despues de la estación de Alcalá sentido Sur	3	0	0
863	1050562973951901696	#Congreso Acuerdan cumbre interinstitucional para revisar procedimientos de JEP https://t.co/G5WvFDnYQH vía @ELTIEMPO	3	0	0
864	1060323924666470400	Es tan raro enserio escuchar un vendedor ambulante colombiano en transmilenio 🤔🤔	3	0	0
865	1048998679435202560	@DanielSanin @TransMilenio Pues señor...Bien pueda su Medellín lo espera,por si nomlp sabe Bogota está  llena de todas las culturas del pais	3	0	0
866	1053370768665518080	@RamosCNN @CNNEE @AlisCNN @mmendoza_GT Que le pregunte a Colombia, que son unos genios con los desplazados, trayendo más violencia, desempleo, colados en transmilenio, aumento de impuestos	3	0	0
867	1065673904180666369	Extraño ese abrazo cálido, esos besos en la frente, el regaño en la mañana y mi par de medias las navidades que han de venir. Mi dulce abuela.	3	0	0
868	1078492281185931264	Así como múltiples intervenciones de tráfico calmado en el marco del plan #VisiónCeroBOG de #SeguridadVial Este ejemplo, en Samorë @ALCtunjuelito es notable https://t.co/gu4t7cSTTp @SectorMovilidad @WRIRossCities	3	0	0
870	1071602394717396993	El tráfico en Bogotá un día de velitas es 10 veces peor de lo que es normalmente 🤦🏻‍♀️	3	0	0
873	1046767688369033216	@Erickdonado2 @nataliazapata20 Es triste, pero es cierto. Sin embargo, desde la ciudadanía podemos aportar por medio de movilizaciones o demás manifestaciones. El punto es no dejar pasar este evento de investigación.	3	0	0
874	1062336810309873664	@dhidalgo65 @bogotacomovamos @TransMilenio @Germanpri @rodriguez_val @mafe_mindy @ntmorita @CeronBastidas @felipemotoa @fernandoposada_ Preocupante resultado para el transporte público. Muchos retos por afrontar para avanzar hacia la movilidad sostenible.	3	0	0
875	1063211118007595008	Hoy tenía una cita médica, el doctor: un papasito. Hablando tranqui, todo iba bien, hasta que tocamos el tema de las manifestaciones. El man en plan: son unos vándalos qué hacen bloqueando vías.	3	0	0
876	1050120663011344386	#losiento #NUNCA saludo a los #vendedores de los buses del #sitp y #transmilenio https://t.co/QixahzFfhc	3	0	0
879	1060928702324920320	¿No entiende? le explico: Lo de las bombas incendiarias son infiltrados enviados para deslegitimar la protesta, lo del transmilenio (clase trabajadora) *es que los de carro no trabajan? 😆, pues por eso se llama protesta, la protesta tiene que incomodar y llamar la atención. 🤦‍♀️ https://t.co/hwMI3Z0O2G	3	0	0
880	1068126686154235906	¡Atención! Accidente de tractomula bloquea la Autopista Norte. https://t.co/aDeEQITjMu https://t.co/K22nBKVaJG	3	0	0
881	1078307651568713728	@yoryixcol @juiciosito @TransMilenio @DadepBogota Eso les pasa por prometer solucionar todo en tres meses, no iniciar nada propio (Metro como sea que se haga) y seguir mirando 3 años hacia el pasado. https://t.co/b7jkHx5pcW	3	0	0
882	1063274107016482816	@carlosfgalan @Bogota @TransMilenio Los eléctricos podrían ser mejor opción, pero Volvo manda y hacen pataleta sino les dan los negocios a ellos. Peñalosa nos empeño con tecnología obsoleta.	3	0	0
883	1063774398702936065	@Cloquis @ismene2 @Yopucheros Los que ya pasamos por ahi podemos aportar trucos. Por ejemplo: si es lluvia de sobres, en un sobre de manila tamaño carta cabe una camisetica.	3	0	0
884	1048001423554830337	@EnriquePenalosa alcalde para cuando policía de tránsito efectiva? En horas pico y la policía ausente!#BogotaMejorParaTodos no es una realidad, por favor revise los desvíos de la calle 63 a la calle 53 para pasar 3 calles un tiempo de 40 minutos, es justo? @SectorMovilidad	3	0	0
886	1062888488398405636	Te odio @TransMilenio	3	0	0
887	1062059845434687489	Bridgestone brinda cuatro recomendaciones para una conducción segura en época de lluvia https://t.co/D0YAInOHdB vía @technocio	3	0	0
888	1064853022952501248	Siguen las mesas de trabajo para salvar el SITP https://t.co/08fU7E4Zu3 https://t.co/POm9nRMzOP https://t.co/NDr9zUqBHU	3	0	0
890	1062569130241523712	@cgt003 @TransMilenio @EnriquePenalosa Calle 183 entre 7ma y autopista.. si existe yo vivo en la zona	3	0	0
891	1068556907584077824	"""""""@Ozz989 @evitamaria12 @petrogusano2 @petrogusano Esa lluvia fascista fue enviada desde el uribismo para ahogar el grito de resistencia de la """"""""Colombia humana y prestamista"""""""""""""""	3	0	0
892	1063224122845605889	@aeu50 @mafereportera @AleSanchez6393 @Citytv Porque dice tales o no es una marcha? O simplemente no le gusta porque le interrumpe su ida al trabajo y por eso ataca a unos jóvenes q quieren sacar al país de la ignorancia de la q usted goza?	3	0	0
894	1051980639317229568	@TransMilenio @PoliciaBogota Menos mal yo meto el aparato reproductor en otro lado... no aguanta que ademas de tocarlo se lo roben y todo...	3	0	0
895	1063984379125530624	@ledamadu @Juan_Florez @EnriquePenalosa @TransMilenio Todavía queda una licitación pendiente. Esperemos a ver que pasa.	3	0	0
896	1058858049983692802	"""""""@majaderus @danielbernalb @petrogustavo @TransMilenio @EnriquePenalosa @elespectador @Cloquis @CamiloPrietoVal @arttesano @danielpacheco @LuisErnestoGL @AngelicaLozanoC @PizarroMariaJo @angelamrobledo Nunca antes de Uribe se combatieron realmente, ud lo sabe! Hubo demasiada connivencia, demasiada tolerancia y sobretodo demasiados """"""""diálogos"""""""" que solo los engordaban. Quizás Turbay si los combatió y por poco los acaba hasta que llegó Belisario y los soltó a todos"""""""	3	0	0
897	1075062912241291266	@SectorMovilidad @EnriquePenalosa @TransMilenio @Bocarejo_JP @Bogota @idubogota @planeacionbog @GobiernoBTA @TerminalBogota @BogotaseMueve @mejorenbici Tan comprometidos que los dejan hacer lo que quiera en las vías y sin sancion alguna!Ustedes son un amorccchhhhh	3	0	0
898	1073126908240519168	Los objetos🗄, paquetes 📦o maletas grandes 👝🎒afectan la movilización dentro del Sistema 🚷e incomodan a los demás usuarios 🙇🏼‍♀️🙇🏼‍♂️ #NoGracias https://t.co/jvLOhynTno https://t.co/iQTr7QEOyh https://t.co/HvPYizA0Mi	3	0	0
899	1072849165703659520	En completo desacuerdo con el transmilenio por la carrera séptima, que triste que no se escuche a la ciudadanía.	3	0	0
900	1060709171270746112	Placas PNK 283, atropello a estudiantes esta noche en la calle 100. https://t.co/1xwXlPAfAq	3	0	0
901	1062836289379205120	Después de la lluvia, así termina la tarde en Bogotá, Colombia https://t.co/CRQevJ3zfR	3	0	0
902	1049686887311523840	@TransMilenio https://t.co/ahQVCKf8BI The IBM Stellar Sphere, the Microsoft Galaxy, Planet Starbucks.Y claro, la estación movistar arena!	3	0	0
903	1059771716954742784	OIGANNN 😂🤦🏻‍♀️ pueden creer que me robaron mi MANZANA 🍏 en el transmilenio? A qué hemos llegado? 😒	3	0	0
905	1048373918896152576	Su homenaje cálido merece nuestro tío por el trabajo aporte desde el año 67. la intención pero terminará siendo triste por que no hubo cómo.corsa427@gmail.com #QuienDijoYoDarleElHomenajeAlTio	3	0	0
907	1057849582141562880	@esmegmay A mi no, yo no tengo que usar ese sistema afortunadamente y no me afecto el asunto, solo pienso en los que si, la única diferencia entre hacer la marcha hoy a cualquier otro días es que hoy precisamente la gente quería llegar pronto a casa por sus hijos. Hay que ser estratégicos.	3	0	0
908	1063258565039796224	Me parece re paila lo que pasó hoy en las marchas, en serio es 💔	3	0	0
909	1062750330063126528	He añadido un vídeo a una lista de reproducción de @YouTube (https://t.co/jIoSxMSPrN - La Marcha De Mi Tía Clementina, Canción	3	0	0
910	1060158254880309248	Yo dizque tomando una ruta para evitar el estrés de transmilenio en la mañana y la verdad es que el tráfico de Bogotá es una mierda sin importar el medio de transporte que uno tome.	3	0	0
912	1054022044600451074	Fuimos la lluvia en tempestad, fuimos reflejo sensorial, fuimos tan libres para dar.	3	0	0
916	1059900778184351744	@TransMilenio @EnriquePenalosa @Bocarejo_JP @Bogota @SectorMovilidad Ahhh si, obvio, que fuese Volvo el ganador del 59% de la renovación de la flota es casualidad... Siempre han sido ellos los mejores...	3	0	0
917	1075175172620079108	@WRadioColombia @faromerog14 Esos vídeos siempre muestran una cara de la moneda ... imaginen lo que hizo el conductor del sitp para que el taxista esté en ese estado de animo	3	0	0
918	1066870973109026821	@GuillermoBotero Ya era horaaaa!!!! Por si no se habían dado cuenta así será la oposición durante estos próximos 4 años marchas y bloqueos por todo!!!!	3	0	0
919	1061357131759259648	SR. @AlvaroUribeVel BUEN RESULTADO, A SIDO EL IVA QUE USTED IMPUSO, A TRAVÉS DE SU ÁULICO @IvanDuque Y LOS TERRORISTAS INFILTRADOS EN LAS MARCHAS, PARA TAPAR SUS PROCESOS JUDICIALES Y LOS OTROS MICOS QUE SE VIENEN,,,	3	0	0
920	1071217934461227008	@TransMilenio @Bogota @BogotaTransito @SeguridadBOG @SectorMovilidad @CanalCapital @PoliciaBogota @EnriquePenalosa @sitpbogota @idubogota @integracionbta En cuánto tiempo dan paso a los buses de tm?	3	0	0
921	1071805225705574401	Hoy a las 12:00 en #NoticiasUnoMediodía @Canal1Colombia 9 personas muertas y 23 heridas dejó un fatal accidente de tránsito en la vía que de Buga, Valle conduce al puerto de Buenaventura… Los cuerpos de las víctimas quedaron en la vía…	3	0	0
922	1063614426790662144	Pobre Colombia... Mientras Petro esté vivo y en política, Colombia será un país en caos con el riesgo de entrar en el peor de los socialismos.https://t.co/aXco0AyZMh	3	0	0
924	1048273330414002180	#LaRevoluciónDeLosColegios sigue en marcha, aquí algunos de los más de 249 mejoramientos que hemos realizado en las distintas IE de @Educacionbogota con un 83% de avance de la meta del cuatrienio. Más espacios con calidad para nuestros estudiantes. @puentesclau @JorgeCelisG https://t.co/vlfFsBsu4T	3	0	0
925	1063121322677583872	@Citytv Señores City TV y @TransMilenio Los estudiantes están marchando pacíficamente por la calzada vehicular de la carrera 30, la del TM no está obstruida... por qué no envían buses? Cuál es la razón? Lo mismo fue hace 8 días #CityCubre	3	0	0
928	1072113956695748608	¿Alguien sabe qué pasó en transmilenio?? Llevo 45 minutos Y nada que llego a mi destino...	3	0	0
929	1079891730089078785	#ENVIVO: En estos cuatro meses y pocos días pusimos en marcha una agenda de legalidad que nos ha permitido abatir criminales que tenían azotadas a muchas regiones del país, como ‘David’ o como alias ‘Guacho’: Iván Duque (@IvanDuque) https://t.co/VJBkcVdXGb https://t.co/E03ib5gntL	3	0	0
930	1060736813969612800	@juanvidalgl @DavidSilva341 @LaurixMendoza @marthaechacon @cataboc Lo curioso es q el puerco prefiera reunirse con Maluma u otro cantantucho que con los estudiantes para terminar las marchas o es que hay q hablar con Uribe	3	0	0
932	1067260404055896064	@MartinSantosR Eso no es nada, dirán que nuevo accidente de puente en construcción es culpa del gobierno anterior... y tendrán la razón, corruptos https://t.co/PledyZg4Y9	3	0	0
933	1060324227386085376	@LucasdeSantaFe @TransMilenio Que tenaz. Llevo más de una hora intentando llegar a mi casa 😭 y no avanzo 😭😭	3	0	0
