	id_tweet	created_at	user_name	text	clean	cluster	subcluster
1234	1075219191718920193	2018-12-18 21:40:06	Citytv	No hubo conciliación entre senador Uribe e Iván Velásquez en proceso por injuria y calumnia presentado contra el expresidente #TuMundoHoy https://t.co/6yogWmDaF2	conciliación senador uribe e iván velásquez procesar injuriar y calumniar presentar expresidente   mundo  	0	5
1248	1075524313057554438	2018-12-19 17:52:33	Citytv	#SondeoCity #TuMundoHoyA propósito de la negativa de la justicia de EE. UU. de concederle la libertad al exministro Andrés Felipe Arias, luego de que el embajador de Colombia en Washington la solicitara, usted cree que @PachoSantosC...	  sondear city   mundo hoya propósito negativo justicia ee   uu   concederle libertar exministro andrés felipe ario   embajador colombia washington solicitar   creer     	0	5
1254	1075574350022131712	2018-12-19 21:11:22	Citytv	#TuMundoHoy Estados Unidos negó petición de libertad bajo fianza para Andrés Felipe Arias, solicitada por el embajador Francisco Santos https://t.co/cGedmrQcbJ	  mundo unir negar petición libertar fianza andrés felipe ario   solicitar embajador francisco santo  	0	5
1255	1075575645856518145	2018-12-19 21:16:31	Citytv	#TuMundoHoy Justicia condenó a Ocensa a pagar 9.400 millones de pesos por causa de la masacre en Machuca https://t.co/jN3BSktAU3	  mundo justicia condenar a ocensa a pagar        millón peso causar masacrar machucar  	0	5
1262	1075601125917773824	2018-12-19 22:57:46	Citytv	"""""""Juez indicó que frasco de cianuro encontrado en casa de Jorge Enrique Pizano no será tomado como prueba en el caso de su muerte y la de su hijo.  """"""""Lo que hizo la @FiscaliaCol fue un allanamiento y no una inspección""""""""⬇️ #TuMundoHoy https://t.co/ptirTC2fwk"""""""	  juez frasco cianuro encontrar casar jorge enrique pizano tomar probar casar muerte y hijo         allanamiento y inspección       mundo  	0	5
1313	1077390999675158528	2018-12-24 21:30:05	Citytv	No puede seguir pasando.  Se siguen registrando personas quemadas en la época de Navidad.  Autoridades, en máxima alerta #TuMundoHoy https://t.co/NyWX6QAW4Y	seguir pasar    seguir registrar personar quemar época navidad    autoridad   máximo alertar   mundo  	0	5
1322	1078112486895861760	2018-12-26 21:17:01	Citytv	#TuMundoHoy ► El CTI de la @FiscaliaCol allanó la casa del ingeniero Juan Carlos Montes en busca de pruebas relacionadas con el llamado 'petrovideo'. El juez del caso consideró que había inconsistencias en las declaraciones que el ingeniero entregó a mediados de noviembre. https://t.co/K7pmG802si	  mundo    cti    allanar casar ingeniero juan carlos monte buscar prueba relacionar llamar   petrovideo    juez casar inconsistencia declaración ingeniero entregar a mediar noviembre   	0	5
1331	1078134382773309441	2018-12-26 22:44:02	Citytv	►#TuMundoHoy conoció que 6 de 22 EPS están bajo la lupa de la @Supersalud. La entidad ya abrió un proceso para revocar la habilitación a la EPS Comfacor. https://t.co/J2Vf7WD502	   mundo conocer        eps lupa     entidad abrir procesar revocar habilitación a eps comfacor   	0	5
1348	1078475717443313664	2018-12-27 21:20:22	Citytv	#TuMundoHoy ► En Barranquilla, un juez de garantías envió a la cárcel a Ramsés Vargas Lamadrid, exrector de la @UAutonoma, y a otros 6 de los 9 implicados en el caso de desfalcos de ese centro universitario. https://t.co/h3N9d0v0rp	  mundo    barranquilla   juez garantir enviar a cárcel a ramsés varga lamadrid   exrector     y a       implicar casar desfalco centrar universitario   	0	5
1349	1078477612035518470	2018-12-27 21:27:54	Citytv	#TuMundoHoy ► La vicepresidenta @mluciaramirez solicitó a la @PGN_COL investigar si hubo negligencia al interior de la Policía en el caso de la teniente Kelly Sierra, que denuncia haber sido víctima de abuso sexual por parte del capitán Eduardo Merchán. https://t.co/s6MEpivBIl	  mundo    vicepresidente    solicitar a    col investigar negligencia interior policía casar teniente kelly serrar   denunciar víctima abusar sexual capitán eduardo merchán   	0	5
1353	1078481308861587456	2018-12-27 21:42:35	Citytv	#TuMundoHoy ► El sector agropecuario está preocupado por la llegada del Fenómeno del Niño al país. Se alerta por posibles alzas en el precio de algunos alimentos si se prolonga el verano hasta marzo de 2019. https://t.co/RXqZE2kGR7	  mundo    sector agropecuario preocupar llegar fenómeno niño país   alertar posible alzar preciar alimento prolongar verano marzo        	0	5
1357	1078498055433932800	2018-12-27 22:49:08	Citytv	#TuMundoHoy ► En Barranquilla, un juez de garantías envió a la cárcel a Ramsés Vargas Lamadrid, exrector de la @UAutonoma, y a otros 6 de los 9 implicados en el caso de desfalcos de ese centro universitario. https://t.co/q8Xve0kRfV	  mundo    barranquilla   juez garantir enviar a cárcel a ramsés varga lamadrid   exrector     y a       implicar casar desfalco centrar universitario   	0	5
1377	1078859745774120961	2018-12-28 22:46:22	Citytv	#TuMundoHoy ►Ya son 449 las personas que han resultado quemadas con pólvora durante este mes de diciembre. Las autoridades lanzan una alerta en el país. https://t.co/1EUZtryuok	  mundo        personar resultar quemar pólvora mes diciembre   autoridad lanzar alertar país   	0	5
2	1046899352554344450	2018-10-01 18:07:10	Citytv	#SondeoCity #TuMundoHoy A propósito del decreto expedido por el presidente @IvanDuque, que permite la incautación de la dosis mínima, ¿cree que esta será una medida efectiva contra el narcotráfico?	  sondear city   mundo a propósito decretar expedir presidente     permitir incautación dosis mínimo    creer medir efectivo narcotráfico	0	6
4	1046924358059536384	2018-10-01 19:46:32	Citytv	#Avance Hoy en #CityNoticias, conozca todos los detalles sobre la firma del decreto de la #DosisMínima, que controla el consumo de estupefacientes en el país. Este y otros temas en nuestra edición de las 8:00 p.m., por @Citytv, #TuMundoAquí. https://t.co/Zpbxr3vacZ	  avanzar   city noticiar   conocer detalle firmar decretar   dosismínima   controlar consumir estupefaciente país   y temer edición       página metro         mundo   	0	6
42	1047308544717082625	2018-10-02 21:13:09	Citytv	#TuMundoHoy Por usar la casa para vender drogas alucinógenas, le fue retirado el uso de una vivienda gratis a una familia en Barranquilla. Así, se adelantan 1.488 procesos de revocatoria a quienes fueron beneficiados con este programa del gobierno de @JuanManSantos. https://t.co/3MnV0HBXif	  mundo casar vender drogar alucinógeno   retirar vivienda gratis a familia barranquilla     adelantar        proceso revocatorio a beneficiar programar gobernar     	0	6
45	1047312794058706945	2018-10-02 21:30:02	Citytv	#TuMundoHoy A pesar de la situación con Hidroituango, el Gobierno tiene listas dos subastas para garantizar el abastecimiento de energía en el país hasta el año 2032. De esta manera, no habría un aumento en las tarifas de energía. https://t.co/2HfBAfqHs8	  mundo a situación hidroituango   gobernar listo subastar garantizar abastecimiento energía país año          haber aumentar tarifar energía   	0	6
47	1047314793869336576	2018-10-02 21:37:59	Citytv	#TuMundoHoy A noviembre de 2017, Colombia presentó 108.537 casos de zika. Después de Brasil, es el segundo país con más reportes. El punto máximo fue en febrero de 2016, con 6 mil casos semanales, afectando en su mayoría a las mujeres. https://t.co/H7ASB4ejdv	  mundo a noviembre        colombia presentar          caso zika   brasil   país reporte   punto máximo febrero           mil caso semanal   afectar mayoría a mujer   	0	6
49	1047318383295967233	2018-10-02 21:52:15	Citytv	#TuMundoHoy La @FiscaliaCol reveló un video que tiene como prueba de una de las reuniones entre el abogado Diego Rayo y el ingeniero Juan Carlos Madero, en la que se habría entregado información de las interceptaciones ilegales presuntamente ordenadas por @AABenedetti. https://t.co/44Rq1QVOoT	  mundo    revelar video probar reunión abogar diego rayar y ingeniero juan carlos maderar   haber entregar información interceptación ilegal presuntamente ordenar     	0	6
58	1047342538200371200	2018-10-02 23:28:14	Citytv	#TuMundoHoy Por usar la casa para vender drogas alucinógenas, le fue retirado el uso de una vivienda gratis a una familia en Barranquilla. Así, se adelantan 1.488 procesos de revocatoria a quienes fueron beneficiados con este programa del gobierno de @JuanManSantos. https://t.co/tIGVzaZ79Y	  mundo casar vender drogar alucinógeno   retirar vivienda gratis a familia barranquilla     adelantar        proceso revocatorio a beneficiar programar gobernar     	0	6
60	1047345629628944384	2018-10-02 23:40:31	Citytv	#TuMundoHoy La @FiscaliaCol reveló un video que tiene como prueba de una de las reuniones entre el abogado Diego Rayo y el ingeniero Juan Carlos Madero, en la que se habría entregado información de las interceptaciones ilegales presuntamente ordenadas por @AABenedetti. https://t.co/8KgyWopna5	  mundo    revelar video probar reunión abogar diego rayar y ingeniero juan carlos maderar   haber entregar información interceptación ilegal presuntamente ordenar     	0	6
62	1047347014743347202	2018-10-02 23:46:01	Citytv	#TuMundoHoy A la @CIDH acudió la familia del asesinado exdirector del diario @elespectador, Guillermo Cano, para revivir el caso y evitar que el proceso en Colombia quede en la impunidad. https://t.co/EWi0jfAmox	  mundo a    acudir familia asesinar exdirector diario     guillermo cano   revivir casar y evitar procesar colombia quedar impunidad   	0	6
139	1048425721318846465	2018-10-05 23:12:25	Citytv	#TuMundoHoy 3.221 comparendos por violar el decreto que permitió la incautación de la #DosisMínima han sido impuestos desde el lunes, cuando el presidente @IvanDuque firmó dicho decreto. Las claves para entender esta noticia son: https://t.co/UihwJG4F3P	  mundo        comparendos violar decretar permitir incautación   dosismínima impuesto lunes   presidente    firmar decretar   clave entender noticiar   	0	6
147	1048748504556953600	2018-10-06 20:35:02	Citytv	El precio del galón de gasolina quedó en 9.462 pesos luego de que el Gobierno decretara un aumento de 119 pesos. El galón de ACPM cuesta ahora 8.822. Los conductores critican el alza #CityNoticiasFDS #TuMundoAquí	preciar galón gasolina        peso gobernar decretar aumentar      peso   galón acpm costar         conductor criticar alzar   city noticiasfds   mundo	0	6
156	1049483359632715776	2018-10-08 21:15:06	Citytv	Informe de Medicina Legal revela que en lo corrido de este año van 12.409 casos de maltrato intrafamiliar en donde las víctimas son hombres #TuMundoHoy https://t.co/hv8OKGarEq	informar medicinar legal revelar correr año         caso maltratar intrafamiliar víctima hombre   mundo  	0	6
157	1049485358231097346	2018-10-08 21:23:02	Citytv	Se abre una esperanza para las familias que debieron evacuar el edificio Continental Towers, en Medellín, de la constructora CDO, ante el riesgo de colapso. Arrancó el juicio donde los afectados esperan que fallo de juez les permita recupera el dinero invertido #TuMundoHoy https://t.co/hqZjQj2Rdm	abrir esperanzar familia deber evacuar edificio continental towers   medellín   constructor cdo   riesgo colapsar   arrancar juicio afectar esperar fallir juez permitir recuperar dinero invertir   mundo  	0	6
169	1049514392067469312	2018-10-08 23:18:24	Citytv	Se abre una esperanza para las familias que debieron evacuar el edificio Continental Towers, en Medellín, de la constructora CDO, ante el riesgo de colapso. Arrancó el juicio donde los afectados esperan que fallo de juez les permita recupera el dinero invertido #TuMundoHoy https://t.co/5HMU0RiLgK	abrir esperanzar familia deber evacuar edificio continental towers   medellín   constructor cdo   riesgo colapsar   arrancar juicio afectar esperar fallir juez permitir recuperar dinero invertir   mundo  	0	6
170	1049517371172503552	2018-10-08 23:30:15	Citytv	¿Sabía que los domingos son los días en que más se registran agresiones contra los hombres? Informe de Medicina Legal revela que en lo corrido de este año van 12.409 casos de maltrato intrafamiliar contra hombres #TuMundoHoy https://t.co/vOHnpzkzms	  saber domingo registrar agresión hombre   informar medicinar legal revelar correr año         caso maltratar intrafamiliar hombre   mundo  	0	6
171	1049522159973031936	2018-10-08 23:49:16	Citytv	Siete uniformados de la Policía fueron retirados de sus cargos por participar en una golpiza a jóvenes en centro de resocialización Ipsicol, en Bogotá. Los reclusos habrían intentado fugarse, hecho en el que resultó herido un policía #TuMundoHoy https://t.co/PMfQhkwboE	uniformar policía retirar cargo participar golpiza a joven centrar resocialización ipsicol   bogotá   recluso haber intentar fugarse   resultar herir policía   mundo  	0	6
181	1049845537594363905	2018-10-09 21:14:16	Citytv	"""""""""""""""La presión de la Fuerza Pública permitió la liberación del niño Cristo José Contreras"""""""": presidente @IvanDuque  #TuMundoHoy https://t.co/CNLvwFWeRw"""""""	    presión forzar público permitir liberación niño cristo josé contreras     presidente      mundo  	0	6
187	1049873107585040385	2018-10-09 23:03:49	Citytv	👏👏Así fue el reencuentro del niño Cristo José Contreras con su familia. En medio de aplausos, fue recibido por la comunidad de El Carmen. Familiares y autoridades celebran su regreso a casa. #TuMundoHoy #CristoJoséEstáLibre (Parte 1) @COL_EJERCITO @WilliamNdeS @claudiapalacios https://t.co/udIlBcMBmQ	   reencontrar niño cristo josé contreras familia   aplauso   recibir comunidad carmen   familiar y autoridad celebrar regresar a casar    mundo   cristo joséestálibre         ejercitar      	0	6
188	1049873500503191553	2018-10-09 23:05:22	Citytv	👏👏Así fue el reencuentro del niño Cristo José Contreras con su familia. En medio de aplausos, fue recibido por la comunidad de El Carmen. Familiares y autoridades celebran su regreso a casa. #TuMundoHoy #CristoJoséEstáLibre (Parte 2) @COL_EJERCITO @WilliamNdeS @claudiapalacios https://t.co/KcGtxNrup0	   reencontrar niño cristo josé contreras familia   aplauso   recibir comunidad carmen   familiar y autoridad celebrar regresar a casar    mundo   cristo joséestálibre         ejercitar      	0	6
